TimeStamp,DateTime,Open,High,Low,Close,Side,Volume,BuyVol,SellVol,Delta,Trade,BuyTrades,SellTrades,LSRatio,LongRatio,ShortRatio,OIOpen,OIHigh,OILow,OIClose,OIChange,LongLiquidation,ShortLiquidation,FROpen,FRHigh,FRLow,FRClose
1697324400,2023-10-15 03:00:00,26847.109090909093,26889.9,26834.7,26860.00909090909,Buy,7387015.9496,2685146.6439,4701869.3057,-2016722.6618000004,1535,978,557,1.881132079414838,0.6245999999999999,0.3754,495207114.5,528443800.0,461918457.0,495881874.0,674759.5,900,0,0.0035375,0.01,-0.002925,0.0035375
1697326200,2023-10-15 03:30:00,26859.541666666668,26885.1,26839.0,26853.533333333336,Sell,3183794.4757,1137922.1145000001,2045872.3611999997,-907950.2466999996,1047,422,625,1.872432079414838,0.62395,0.37605000000000005,495807574.0,528394800.0,456758827.0,492788013.5,-3019560.5,2500,0,0.0035375,0.01,-0.002925,0.0035375
1697328000,2023-10-15 04:00:00,26850.175,26871.0,26821.8,26833.558333333334,Sell,8075443.6772,3360249.4237,4715194.2535,-1354944.8297999995,1773,570,1203,1.8569637484329293,0.62275,0.37725000000000003,492789613.5,528452500.0,456946685.0,496016493.5,3226880.0,1,1104,0.0035375,0.01,-0.002925,0.0035375
1697329800,2023-10-15 04:30:00,26832.625,26887.0,26802.9,26844.583333333332,Buy,14701304.3083,9604957.0869,5096347.2214,4508609.865499999,3457,1792,1665,1.8637773600668337,0.6232,0.3768,496035243.5,528654200.0,455848716.0,492251135.0,-3784108.5,67519,0,0.0035375,0.01,-0.002925,0.0035375
1697331600,2023-10-15 05:00:00,26847.783333333336,26875.3,26834.5,26855.38333333333,Buy,7698966.9077,6141758.856,1557208.0517000007,4584550.804299999,1587,998,589,1.870685446205171,0.62345,0.37655,492246685.0,529170500.0,453401323.0,493711624.0,1464939.0,88191,141165,0.0035375,0.01,-0.002925,0.0035375
1697333400,2023-10-15 05:30:00,26858.2,26922.5,26840.8,26893.024999999998,Buy,18212982.5744,10303600.4791,7909382.0953,2394218.3838,4840,2924,1916,1.8644681154888472,0.62295,0.37705,493788974.0,530550700.0,458054536.0,495402914.0,1613940.0,55450,17306,0.0035375,0.01,-0.002925,0.0035375
1697335200,2023-10-15 06:00:00,26893.774999999998,26921.1,26858.1,26878.024999999998,Sell,15880817.55,6196329.5075,9684488.0425,-3488158.535,2964,1294,1670,1.8618181154888471,0.62275,0.37725000000000003,495390114.0,530753400.0,458672082.0,494541493.0,-848621.0,4380,0,0.0035375,0.01,-0.002925,0.0035375
1697337000,2023-10-15 06:30:00,26876.309090909093,26912.2,26863.5,26880.236363636363,Buy,4193837.6487,2658201.5681,1535636.0806,1122565.4874999998,1269,931,338,1.8706413361169103,0.6236499999999999,0.37634999999999996,494751893.0,530989200.0,449891535.0,488960195.5,-5791697.5,14890,0,0.0035375,0.01,-0.002925,0.0035375
1697338800,2023-10-15 07:00:00,26881.41818181818,26910.0,26865.0,26892.8,Buy,7805235.6507,5206501.241,2598734.4096999997,2607766.8313000007,2128,1720,408,1.8717703796412182,0.6236,0.3764,488947395.5,527215300.0,450911507.0,489678037.5,730642.0,273,0,0.0035375,0.01,-0.002925,0.0035375
1697340600,2023-10-15 07:30:00,26894.763636363637,26921.0,26865.0,26877.963636363635,Sell,9720904.0606,4830299.0499,4890605.0106999995,-60305.960799999535,1900,852,1048,1.8563056761268781,0.6225,0.3775,489580287.5,527332500.0,450210611.0,488187066.5,-1393221.0,0,693,0.0035375,0.01,-0.002925,0.0035375
1697342400,2023-10-15 08:00:00,26878.00909090909,26905.0,26864.5,26879.6,Buy,5047097.7157,3064919.7595,1982177.9561999994,1082741.8033000007,1253,695,558,1.8697734606553955,0.62355,0.37644999999999995,488184116.5,526367100.0,447676367.0,486780539.5,-1403577.0,0,24,0.0035375,0.01,-0.002925,0.0035375
1697344200,2023-10-15 08:30:00,26878.075,26898.9,26859.3,26877.524999999998,Sell,6263263.5503,4212192.5145,2051071.0358000007,2161121.478699999,1397,744,653,1.8486703796412183,0.62185,0.37815,486751989.5,526637800.0,446588786.0,486363710.0,-388279.5,17462,0,0.008836,0.01,0.007672,0.008836
1697346000,2023-10-15 09:00:00,26878.29090909091,26897.2,26860.0,26877.97272727273,Sell,1775144.2411,777934.1518,997210.0893,-219275.9375,990,291,699,1.856735446205171,0.6224,0.3776,486383310.0,527150700.0,446304681.0,487069756.0,686446.0,314,0,0.008836,0.01,0.007672,0.008836
1697347800,2023-10-15 09:30:00,26877.727272727272,26894.0,26860.1,26876.99090909091,Sell,2010426.4122000001,693148.6747,1317277.7375000003,-624129.0628000003,1083,271,812,1.8465008753647352,0.62155,0.37845,487115906.0,527589500.0,447124140.0,487623305.0,507399.0,0,5400,0.008836,0.01,0.007672,0.008836
1697349600,2023-10-15 10:00:00,26877.154545454545,26892.7,26860.0,26873.41818181818,Sell,2620980.6513,1106904.3026,1514076.3487,-407172.0460999999,994,422,572,1.844335446205171,0.62145,0.37855000000000005,487611105.0,527657400.0,447395040.0,487745214.5,134109.5,0,201714,0.008836,0.01,0.007672,0.008836
1697351400,2023-10-15 10:30:00,26873.427272727273,26900.5,26860.1,26874.763636363637,Buy,1276910.3776,775051.8251,501858.5525,273193.2726,579,343,236,1.8419508753647351,0.6212000000000001,0.37879999999999997,487663164.5,528203000.0,447968801.0,488158601.5,495437.0,0,12979,0.008836,0.01,0.007672,0.008836
1697353200,2023-10-15 11:00:00,26876.409999999996,26894.6,26861.5,26875.0,Sell,2607536.2937000003,1801557.2308,805979.0629000003,995578.1678999998,1070,446,624,1.8428160316468873,0.6211,0.3789,488155751.5,528281700.0,448232407.0,488642931.0,487179.5,4202,0,0.008836,0.01,0.007672,0.008836
1697355000,2023-10-15 11:30:00,26873.454545454544,26896.0,26860.0,26877.61818181818,Buy,4287351.044,3374341.4665,913009.5774999997,2461331.8890000004,1199,800,399,1.8342028675703856,0.6207,0.3793,488669631.0,528059000.0,449692764.0,489306012.5,636381.5,0,1,0.008836,0.01,0.007672,0.008836
1697356800,2023-10-15 12:00:00,26878.291666666668,26920.5,26860.1,26888.091666666664,Buy,14662041.0221,6902114.5444,7759926.4777,-857811.9332999997,2574,1384,1190,1.7793715991692627,0.61565,0.38435,489257212.5,528003100.0,449654225.0,488626369.5,-630843.0,1,0,0.008836,0.01,0.007672,0.008836
1697358600,2023-10-15 12:30:00,26890.272727272728,26921.1,26877.0,26904.409090909092,Buy,6866120.7848000005,4142161.2648,2723959.5200000005,1418201.7447999995,2598,1603,995,1.7600261633919339,0.6134000000000001,0.3866,488647219.5,528208600.0,449257016.0,488686724.0,39504.5,0,150700,0.008836,0.01,0.007672,0.008836
1697360400,2023-10-15 13:00:00,26905.350000000002,26931.0,26883.9,26900.391666666666,Sell,12961975.9683,6337601.6824,6624374.2859,-286772.60349999927,2854,1284,1570,1.7456213370531102,0.61205,0.38795,488707374.0,528693000.0,449140374.0,489007432.5,300058.5,4201,0,0.008836,0.01,0.007672,0.008836
1697362200,2023-10-15 13:30:00,26899.649999999998,26917.4,26879.9,26898.483333333334,Sell,3998951.6841,1781998.3845,2216953.2996000005,-434954.91510000057,1103,473,630,1.7331179227751394,0.61085,0.38915,489033632.5,528376400.0,449167001.0,495156289.5,6122657.0,2,0,0.008836,0.01,0.007672,0.008836
1697364000,2023-10-15 14:00:00,26896.48,26911.0,26883.0,26894.620000000003,Sell,2182301.1489,928351.9828,1253949.1661,-325597.18330000003,822,263,559,1.7269778350515463,0.6101,0.3899,495172889.5,528638900.0,462613369.0,495219954.0,47064.5,64,0,0.008836,0.01,0.007672,0.008836
1697365800,2023-10-15 14:30:00,26895.99090909091,26914.8,26878.9,26895.49090909091,Sell,5669209.9761,1316828.7206000001,4352381.2555,-3035552.5349,1286,469,817,1.747765316429602,0.61185,0.38815,495278604.0,527992300.0,450931201.0,488527779.5,-6750824.5,2000,0,0.008836,0.01,0.007672,0.008836
1697367600,2023-10-15 15:00:00,26893.716666666664,26911.6,26828.2,26866.308333333334,Sell,18536566.3015,6046716.6272,12489849.6743,-6443133.0471,5241,2156,3085,1.7528161174047374,0.6121500000000001,0.38785,488587879.5,525851900.0,451162633.0,487286382.0,-1301497.5,9479,0,0.008836,0.01,0.007672,0.008836
1697369400,2023-10-15 15:30:00,26868.4,26884.5,26836.9,26854.29090909091,Sell,5854195.9943,972458.4739,4881737.520400001,-3909279.0465000006,1850,568,1282,1.741849229188078,0.6109,0.3891,487144882.0,523245900.0,450075188.0,494014584.0,6869702.0,622,0,0.008836,0.01,0.007672,0.008836
1697371200,2023-10-15 16:00:00,26851.75,26874.0,26813.5,26840.308333333334,Sell,13812629.9711,6418992.9849,7393636.986200001,-974644.0013000015,4061,2093,1968,1.7546719103434092,0.61205,0.38795,493921784.0,523279200.0,464649547.0,497187313.5,3265529.5,7100,0,0.008836,0.01,0.007672,0.008836
1697373000,2023-10-15 16:30:00,26840.0,26878.0,26819.6,26836.149999999998,Sell,9752314.2336,2809723.8692,6942590.364399999,-4132866.4951999993,2912,1297,1615,1.7491105263157896,0.61155,0.38845,497137463.5,522858900.0,469183947.0,499431589.5,2294126.0,86778,0,0.0023865,0.01,-0.005227,0.0023865
1697374800,2023-10-15 17:00:00,26834.375,27019.0,26792.8,26931.266666666666,Buy,77425286.4341,52956866.9146,24468419.519500002,28488447.395099998,14480,8968,5512,1.7533105263157895,0.6119,0.38810000000000006,499368539.5,522374200.0,476514679.0,500969393.5,1600854.0,13773,0,0.0023865,0.01,-0.005227,0.0023865
1697376600,2023-10-15 17:30:00,26929.825,26960.5,26828.3,26854.774999999998,Sell,42084037.5452,18234299.7843,23849737.7609,-5615437.976599999,9190,3196,5994,1.7385105263157894,0.61065,0.38935000000000003,500792293.5,522442800.0,461830014.0,499456122.5,-1336171.0,6817,0,0.0023865,0.01,-0.005227,0.0023865
1697378400,2023-10-15 18:00:00,26857.233333333334,26930.7,26841.4,26902.608333333334,Buy,17356007.1983,10057838.5401,7298168.6581999995,2759669.8819000013,5106,3017,2089,1.7321105263157897,0.6101,0.3899,499489922.5,526471300.0,454394115.0,495309273.0,-4180649.5,74,0,0.0023865,0.01,-0.005227,0.0023865
1697380200,2023-10-15 18:30:00,26900.266666666666,26922.1,26861.5,26873.716666666664,Sell,8721544.7782,3631782.6661,5089762.1121000005,-1457979.4460000005,2913,979,1934,1.7386549086054632,0.6105,0.3895,495386073.0,525450900.0,465287952.0,495065341.5,-320731.5,0,1601,0.0023865,0.01,-0.005227,0.0023865
1697382000,2023-10-15 19:00:00,26872.016666666666,26915.6,26842.3,26891.24166666667,Buy,17616125.6391,11316097.828499999,6300027.810600001,5016070.0178999975,3681,2033,1648,1.7364832683227263,0.6102500000000001,0.38975000000000004,495110141.5,526246300.0,464097428.0,497551256.0,2441114.5,1,0,0.0023865,0.01,-0.005227,0.0023865
1697383800,2023-10-15 19:30:00,26892.3,26924.1,26875.2,26895.691666666666,Buy,11098650.4307,8648611.3354,2450039.0953,6198572.2401,2390,1310,1080,1.8020778350515463,0.61635,0.38365000000000005,497487306.0,525235400.0,470653250.0,496651673.0,-835633.0,9,3291,0.0023865,0.01,-0.005227,0.0023865
1697385600,2023-10-15 20:00:00,26894.675,26929.8,26871.4,26900.24166666667,Buy,16279779.7971,9666947.5429,6612832.2542,3054115.2886999995,3885,2064,1821,1.8245324052991099,0.61875,0.38125000000000003,496579073.0,522037200.0,471005528.0,496771526.0,192453.0,0,6200,0.0023865,0.01,-0.005227,0.0023865
1697387400,2023-10-15 20:30:00,26902.975000000002,26939.8,26886.3,26922.524999999998,Buy,7670393.7741,5069431.5988,2600962.1753000002,2468469.4234999996,2851,2056,795,1.8281904504878557,0.6194999999999999,0.3805,496717776.0,520983600.0,471538948.0,496341772.5,-376003.5,3677,0,0.0023865,0.01,-0.005227,0.0023865
1697389200,2023-10-15 21:00:00,26922.266666666666,27015.4,26905.4,26986.925,Buy,45632276.5157,30203262.2932,15429014.222499996,14774248.070700005,9144,5591,3553,1.8322531061707874,0.6199500000000001,0.38005000000000005,496308922.5,519536300.0,466958102.0,493377660.0,-2931262.5,105,0,0.0023865,0.01,-0.005227,0.0023865
1697391000,2023-10-15 21:30:00,26991.725000000002,27043.0,26940.6,26975.483333333334,Sell,42092063.679,22774007.6315,19318056.0475,3455951.583999999,9725,4670,5055,1.8002250103777502,0.61725,0.38275,493340060.0,519300800.0,468061336.0,493877790.0,537730.0,158637,8075,0.0023865,0.01,-0.005227,0.0023865
1697392800,2023-10-15 22:00:00,26978.658333333336,27018.2,26939.7,26980.341666666664,Buy,15034486.5037,7000563.891799999,8033922.6119,-1033358.7201000005,4305,2170,2135,1.8074596596804318,0.6178,0.3822,493913240.0,522305500.0,462528845.0,492964007.0,-949233.0,7700,0,0.0023865,0.01,-0.005227,0.0023865
1697394600,2023-10-15 22:30:00,26986.825,27082.6,26965.9,27053.966666666664,Buy,43956342.4543,29537774.9656,14418567.488700002,15119207.476899996,9400,5383,4017,1.7978943983402491,0.617,0.383,492970307.0,520562400.0,463874912.0,497302871.0,4332564.0,235199,0,0.0023865,0.01,-0.005227,0.0023865
1697396400,2023-10-15 23:00:00,27053.983333333334,27100.3,27005.1,27031.11666666667,Sell,50391168.7329,25697059.9705,24694108.7624,1002951.2080999985,8553,4065,4488,1.7995792263015973,0.6171,0.3829,497380171.0,522576600.0,469423774.0,495592356.0,-1787815.0,1300,0,0.0023865,0.01,-0.005227,0.0023865
1697398200,2023-10-15 23:30:00,27032.399999999998,27068.9,26977.0,27042.941666666666,Buy,30272068.487,13600427.7046,16671640.782399999,-3071213.077799998,6601,3013,3588,1.796044398340249,0.61685,0.38315,495573156.0,522824300.0,468989737.0,495697862.0,124706.0,18150,0,0.0023865,0.01,-0.005227,0.0023865
1697400000,2023-10-16 00:00:00,27042.649999999998,27082.0,26998.4,27062.125,Buy,20988794.581100002,12011448.3297,8977346.251400001,3034102.0782999992,4705,2464,2241,1.786844398340249,0.6161,0.3839,495667712.0,523710900.0,467465289.0,495123735.5,-543976.5,0,500,0.0023865,0.01,-0.005227,0.0023865
1697401800,2023-10-16 00:30:00,27064.350000000002,27263.8,27040.8,27205.016666666666,Buy,252142524.9072,150258114.9168,101884409.99040002,48373704.926399976,37896,21120,16776,1.7917443983402488,0.6165,0.3835,495203785.5,524162900.0,467994915.0,496708496.5,1504711.0,0,200,0.0017635000000000003,0.01,-0.006473,0.0017635000000000003
1697403600,2023-10-16 01:00:00,27207.091666666664,27255.2,27059.7,27167.825,Sell,88333014.3055,36540858.354,51792155.9515,-15251297.597499996,18336,8137,10199,1.7870596596804318,0.6161500000000001,0.38384999999999997,496740246.5,524150400.0,465795049.0,494679978.5,-2060268.0,0,196,0.0017635000000000003,0.01,-0.006473,0.0017635000000000003
1697405400,2023-10-16 01:30:00,27168.516666666666,27231.7,27113.8,27176.641666666666,Buy,28632658.5999,15429482.7444,13203175.8555,2226306.8889000006,7750,3971,3779,1.7939342454394693,0.61655,0.38345,494742228.5,524335900.0,465749343.0,495372732.5,630504.0,0,105581,0.0017635000000000003,0.01,-0.006473,0.0017635000000000003
1697407200,2023-10-16 02:00:00,27179.283333333336,27318.3,27164.6,27255.191666666666,Buy,98627702.7449,54766745.37,43860957.374900006,10905787.995099992,17990,10035,7955,1.7667547036883546,0.61425,0.38575000000000004,495382582.5,523682600.0,462956650.0,492892942.5,-2489640.0,2,0,0.0017635000000000003,0.01,-0.006473,0.0017635000000000003
1697409000,2023-10-16 02:30:00,27258.875,27291.5,27060.7,27104.833333333332,Sell,77653705.1723,34674977.534,42978727.638299994,-8303750.104299992,16704,7203,9501,1.7761900662937644,0.615,0.385,492887242.5,522117000.0,462778677.0,492323658.0,-563584.5,38596,0,0.0017635000000000003,0.01,-0.006473,0.0017635000000000003
1697410800,2023-10-16 03:00:00,27098.666666666668,27134.4,27027.0,27055.50833333333,Sell,53780682.6527,25223066.8106,28557615.8421,-3334549.031499997,10727,4673,6054,1.7697985734959687,0.6141500000000001,0.38585,492370058.0,522712600.0,461520203.0,492837473.5,467415.5,23728,0,0.0017635000000000003,0.01,-0.006473,0.0017635000000000003
1697412600,2023-10-16 03:30:00,27063.541666666668,27207.0,27036.1,27156.291666666668,Buy,32234021.2294,22792715.042799998,9441306.186600003,13351408.856199995,6081,3780,2301,1.7607179227751393,0.6132,0.38680000000000003,492805873.5,523149600.0,462945939.0,494580210.5,1774337.0,0,192644,0.0017635000000000003,0.01,-0.006473,0.0017635000000000003
1697414400,2023-10-16 04:00:00,27156.608333333334,27223.9,27095.5,27158.100000000002,Buy,37541131.4466,19211414.259,18329717.187599998,881697.0714000016,10108,4328,5780,1.7645713370531102,0.61365,0.38634999999999997,494275160.5,522529700.0,466018463.0,496185864.0,1910703.5,37025,3522,0.0017635000000000003,0.01,-0.006473,0.0017635000000000003
1697416200,2023-10-16 04:30:00,27161.149999999998,27209.6,27096.2,27144.583333333332,Sell,27804797.9449,12715850.6148,15088947.330099998,-2373096.7152999975,7239,3084,4155,1.7591713370531101,0.6132,0.38680000000000003,496215014.0,521891400.0,470209006.0,496074589.0,-140425.0,7113,0,0.0017635000000000003,0.01,-0.006473,0.0017635000000000003
